StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
shibo-left,0,0,4,2016-03-21 13:18:02.398,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:03.377,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:04.381,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:05.376,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:06.385,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:07.361,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:08.357,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:09.364,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:10.355,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:11.348,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:12.356,69,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:13.349,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:14.344,68,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:15.326,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:16.330,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:17.330,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:18.325,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:19.333,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:20.323,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:21.305,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:22.304,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:23.300,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:24.308,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:25.288,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:26.347,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:27.295,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:28.290,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:29.289,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:30.281,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:31.280,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:32.267,70,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:33.258,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:34.254,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:35.248,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:36.246,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:37.257,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:38.247,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:39.254,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:40.229,71,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:41.230,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:42.225,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:43.229,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:44.230,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:45.228,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:46.229,75,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:47.211,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:48.204,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:49.197,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:50.192,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:51.197,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:52.182,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:53.179,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:54.183,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:55.172,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:56.172,74,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:57.179,73,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:58.172,72,LOCKED
shibo-left,0,0,4,2016-03-21 13:18:59.157,72,LOCKED
