StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
shibo-right,0,0,6,2016-03-21 13:18:30.950,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:31.950,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:32.943,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:33.949,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:34.942,70,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:35.947,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:36.923,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:37.922,74,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:38.928,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:39.922,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:40.916,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:41.915,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:42.915,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:43.915,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:44.896,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:45.909,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:46.890,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:47.891,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:48.897,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:49.897,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:50.872,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:51.865,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:52.866,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:53.868,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:54.878,74,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:55.876,74,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:56.849,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:57.846,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:58.851,74,LOCKED
shibo-right,0,0,6,2016-03-21 13:18:59.849,74,LOCKED
shibo-right,0,0,6,2016-03-21 13:19:00.849,74,LOCKED
shibo-right,0,0,6,2016-03-21 13:19:01.846,75,LOCKED
shibo-right,0,0,6,2016-03-21 13:19:02.821,74,LOCKED
